gene,z_score,avg_log2FC,p_val,p_val_adj
ENSMUSG00000038545,-0.99859476,-0.08458069,0.3179910514204414,1.0
ENSMUSG00000015243,-1.0000162,-0.23344374,0.3173026834105419,1.0
ENSMUSG00000096010,-1.0002378,-0.37396434,0.3171954453255966,1.0
ENSMUSG00000024236,-1.0006275,-0.25496125,0.3170069118673827,1.0
ENSMUSG00000024965,-1.0009714,-0.2705927,0.31684061986425915,1.0
ENSMUSG00000003269,-1.0029278,-0.14108351,0.3158956920528062,1.0
ENSMUSG00000100084,-1.0041581,-0.2973386,0.315302369788548,1.0
ENSMUSG00000074365,-1.0054344,-0.6859536,0.31468771019129793,1.0
ENSMUSG00000052298,-1.0058624,0.008063891,0.3144817732634292,1.0
ENSMUSG00000031029,-1.0080022,-0.03565468,0.31345341806434257,1.0
ENSMUSG00000038648,-1.0083154,-0.17436555,0.31330302345666183,1.0
ENSMUSG00000009569,-1.0091791,0.040145885,0.31288876714463454,1.0
ENSMUSG00000096934,-1.0093931,-0.3022772,0.31278617534975417,1.0
ENSMUSG00000041548,-1.0095077,-0.44535333,0.31273122457368885,1.0
ENSMUSG00000025475,-1.0097904,0.07874588,0.3125957065126712,1.0
ENSMUSG00000015745,-1.0101955,-0.14702734,0.31240165344785487,1.0
ENSMUSG00000073073,-1.0102719,-0.15293343,0.31236504856400993,1.0
ENSMUSG00000107722,-1.0104171,-0.176867,0.31229550707036224,1.0
ENSMUSG00000015533,-1.0108374,-0.62608105,0.31209426025569587,1.0
ENSMUSG00000009470,-1.0110514,-0.055950947,0.31199184016977666,1.0
ENSMUSG00000040652,-1.0114564,0.022573594,0.31179803423781893,1.0
ENSMUSG00000047747,-1.0116016,0.124627985,0.31172857596903103,1.0
ENSMUSG00000021645,-1.0125339,-0.122870766,0.3112828238261566,1.0
ENSMUSG00000040220,-1.0125645,-0.15322241,0.3112682161230359,1.0
ENSMUSG00000110830,-1.0129542,-0.116524294,0.311082007540875,1.0
ENSMUSG00000101304,-1.0136192,-0.46335253,0.31076452724114956,1.0
ENSMUSG00000026754,-1.0147808,-0.022057965,0.31021036228986987,1.0
ENSMUSG00000034981,-1.015652,-0.18577471,0.3097951670093094,1.0
ENSMUSG00000064307,-1.0163397,-0.22556949,0.30946764065386856,1.0
ENSMUSG00000062995,-1.0167295,0.006436049,0.3092821439790514,1.0
ENSMUSG00000091971,-1.0168211,-0.28785625,0.30923850838313227,1.0
ENSMUSG00000049532,-1.0181127,-0.053107377,0.3086244058828821,1.0
ENSMUSG00000027677,-1.0188463,0.025427708,0.30827592598435916,1.0
ENSMUSG00000046727,-1.0189533,-0.029793002,0.30822512775422184,1.0
ENSMUSG00000108986,-1.0189686,-0.51857615,0.3082178713162508,1.0
ENSMUSG00000020123,-1.0193049,-0.4868368,0.3080582582727883,1.0
