gene,z_score,avg_log2FC,p_val,p_val_adj
ENSMUSG00000023075,-1.2511837,-0.13416018,0.21086746695274416,1.0
ENSMUSG00000054027,-1.2524875,-0.34478253,0.21039225946827433,1.0
ENSMUSG00000042133,-1.2530464,-0.12852198,0.21018883651697362,1.0
ENSMUSG00000035790,-1.2536362,-0.6566686,0.20997426676251119,1.0
ENSMUSG00000022438,-1.2554989,-0.43429956,0.2092977191194073,1.0
ENSMUSG00000026817,-1.2559335,-0.44554922,0.209140085441187,1.0
ENSMUSG00000027438,-1.2559645,-0.32789576,0.2091288291845993,1.0
ENSMUSG00000033578,-1.2568959,-1.9514297,0.20879134553836687,1.0
ENSMUSG00000003948,-1.2589138,-0.8224007,0.20806148520819978,1.0
ENSMUSG00000023883,-1.259783,-0.22524296,0.20774765458097466,1.0
ENSMUSG00000037286,-1.2605281,-0.16943474,0.20747893028375353,1.0
ENSMUSG00000031511,-1.2606212,-0.28492486,0.20744535748551718,1.0
ENSMUSG00000046159,-1.2619872,-2.6793375,0.20695340917904448,1.0
ENSMUSG00000020280,-1.2624838,-0.36534387,0.20677472898838678,1.0
ENSMUSG00000029674,-1.2659298,-0.46543545,0.20553821782194015,1.0
ENSMUSG00000028483,-1.2660229,-0.21754181,0.20550487334037226,1.0
ENSMUSG00000027016,-1.2676682,-2.388307,0.2049164355801264,1.0
ENSMUSG00000070883,-1.2699655,-0.6248674,0.20409689402581632,1.0
ENSMUSG00000025147,-1.2703071,-0.22276817,0.20397527417298067,1.0
ENSMUSG00000025036,-1.2706796,-0.5236333,0.20384265812699087,1.0
ENSMUSG00000022811,-1.2718903,-0.10669642,0.20341208936647248,1.0
ENSMUSG00000030518,-1.2745601,-1.7745879,0.20246497078504833,1.0
ENSMUSG00000039230,-1.2749637,-0.090762354,0.20232208173729982,1.0
ENSMUSG00000037989,-1.2776645,-1.5014153,0.20136771552346922,1.0
ENSMUSG00000033396,-1.2790927,-0.3062485,0.20086443707792545,1.0
ENSMUSG00000062785,-1.2791237,-1.5380726,0.2008535064446847,1.0
ENSMUSG00000000378,-1.2798377,-0.2880415,0.20060222166249642,1.0
ENSMUSG00000021481,-1.2801172,-0.31014633,0.20050395531919407,1.0
ENSMUSG00000018160,-1.2801791,-0.06169628,0.2004821231263011,1.0
ENSMUSG00000022377,-1.2804586,-0.27873555,0.2003838997313494,1.0
ENSMUSG00000019856,-1.280707,-0.3291151,0.2002966195424053,1.0
ENSMUSG00000019951,-1.2816073,-0.36618555,0.19998046151259785,1.0
ENSMUSG00000042042,-1.2824764,-0.35547668,0.19967555142276705,1.0
ENSMUSG00000048915,-1.2828801,-0.90441734,0.1995341015116634,1.0
ENSMUSG00000025013,-1.2830663,-0.5389833,0.19946884163221235,1.0
ENSMUSG00000068015,-1.284184,-0.37678817,0.19907760979401556,1.0
ENSMUSG00000032625,-1.2848669,-0.27956805,0.1988387999086949,1.0
ENSMUSG00000039126,-1.2860776,-0.38022816,0.1984159698741489,1.0
ENSMUSG00000051413,-1.2871021,-0.46378338,0.19805870447335305,1.0
ENSMUSG00000044528,-1.2872883,-1.7790531,0.19799379771431413,1.0
ENSMUSG00000069170,-1.2882197,-0.35006472,0.19766949731050165,1.0
ENSMUSG00000046287,-1.2888405,-3.2897506,0.19745351308039405,1.0
ENSMUSG00000021259,-1.2894925,-1.219405,0.19722691557844074,1.0
ENSMUSG00000041710,-1.2913862,-2.3794825,0.19656978342208842,1.0
ENSMUSG00000045095,-1.2921623,0.063085325,0.1963009307571777,1.0
ENSMUSG00000028173,-1.2924728,-0.13124678,0.19619346515356517,1.0
ENSMUSG00000021277,-1.2933731,-0.603241,0.19588205867055686,1.0
ENSMUSG00000037787,-1.294056,-0.08965567,0.19564606101801973,1.0
ENSMUSG00000038048,-1.2951115,-2.929223,0.19528174742495463,1.0
ENSMUSG00000063626,-1.2953289,-0.42517856,0.19520680347345043,1.0
ENSMUSG00000037536,-1.2964154,-0.4583047,0.19483240006211666,1.0
ENSMUSG00000034042,-1.296819,-0.093550384,0.19469347018357297,1.0
ENSMUSG00000026626,-1.2975951,-0.1935392,0.19442650163956077,1.0
ENSMUSG00000006276,-1.2998303,-0.16573606,0.19365913325482131,1.0
ENSMUSG00000029516,-1.3005754,-1.387198,0.19340383864805566,1.0
ENSMUSG00000031921,-1.301693,-0.2279634,0.1930213603281289,1.0
ENSMUSG00000033214,-1.3019103,-0.63135606,0.1929470541220134,1.0
ENSMUSG00000025269,-1.3029038,-0.39787537,0.1926076362507626,1.0
ENSMUSG00000055639,-1.3033383,-2.2931976,0.19245927900194681,1.0
ENSMUSG00000029033,-1.3082744,-0.3478907,0.19078025515735364,1.0
ENSMUSG00000052676,-1.3092058,-0.29053965,0.19046467105899945,1.0
ENSMUSG00000022621,-1.3109753,-0.57064074,0.18986612057107866,1.0
ENSMUSG00000031627,-1.3113167,-0.10929778,0.18975077052058653,1.0
ENSMUSG00000031343,-1.3118445,-1.4342492,0.18957260383444863,1.0
ENSMUSG00000032475,-1.3119377,-0.35638976,0.18954117545569638,1.0
ENSMUSG00000069539,-1.3120308,-0.38978827,0.18950975091678823,1.0
ENSMUSG00000002997,-1.3120618,-1.5128893,0.18949927692375002,1.0
ENSMUSG00000032449,-1.3139244,-0.15865985,0.18887161779407136,1.0
ENSMUSG00000039100,-1.3148558,-0.1436279,0.18855836367391487,1.0
ENSMUSG00000038518,-1.315011,-0.15632148,0.18850619193096052,1.0
ENSMUSG00000036104,-1.3170289,-0.17451435,0.18782892792009864,1.0
ENSMUSG00000033355,-1.3174635,-2.3248699,0.1876832910136499,1.0
ENSMUSG00000015659,-1.3180534,-0.43863872,0.1874857742681446,1.0
ENSMUSG00000019883,-1.3187674,-0.22423232,0.18724688041908388,1.0
ENSMUSG00000047141,-1.3189536,-0.3200326,0.18718459726622683,1.0
ENSMUSG00000028559,-1.3202885,-0.2938579,0.18673868230205248,1.0
ENSMUSG00000035569,-1.3228343,-0.15103553,0.18589050878343338,1.0
ENSMUSG00000038848,-1.3230826,-0.27064532,0.1858079128758452,1.0
ENSMUSG00000022212,-1.3234862,-2.4697342,0.18567375240058048,1.0
ENSMUSG00000024970,-1.3235483,-0.42297333,0.1856531186864464,1.0
ENSMUSG00000052539,-1.3236724,-0.9305894,0.1856118563447965,1.0
ENSMUSG00000041679,-1.3248832,-0.5063348,0.1852099038471159,1.0
ENSMUSG00000054737,-1.32687,-0.2705974,0.1845516853657494,1.0
ENSMUSG00000035293,-1.3272736,-0.30965742,0.18441819655584768,1.0
ENSMUSG00000032564,-1.3274909,-3.1692677,0.18434634757620438,1.0
ENSMUSG00000066640,-1.3284222,-0.39025465,0.18403865807540043,1.0
ENSMUSG00000021357,-1.3284843,-0.2346453,0.18401815897099238,1.0
ENSMUSG00000044365,-1.3295088,-1.6228298,0.1836801678095109,1.0
ENSMUSG00000028969,-1.3301607,-0.12173818,0.18346532206863264,1.0
ENSMUSG00000063931,-1.3309368,-0.2670565,0.18320979613828525,1.0
ENSMUSG00000033460,-1.3311231,-0.41821176,0.18314850917445524,1.0
ENSMUSG00000024424,-1.3314956,-0.5952255,0.18302598082666222,1.0
ENSMUSG00000037846,-1.3316509,-0.25648052,0.18297494528246028,1.0
ENSMUSG00000031333,-1.3333273,-0.2891879,0.182424433328376,1.0
ENSMUSG00000007783,-1.3335135,-0.3830836,0.1823633412272968,1.0
ENSMUSG00000035246,-1.3343518,-0.114155434,0.18208861451105085,1.0
ENSMUSG00000000759,-1.3355314,-0.39888778,0.18170248231470487,1.0
ENSMUSG00000049354,-1.3368353,-0.09858192,0.18127641183145882,1.0
ENSMUSG00000029126,-1.3371768,-0.69285095,0.18116494458403565,1.0
ENSMUSG00000031310,-1.3384806,-0.3151482,0.18073981036132203,1.0
ENSMUSG00000051149,-1.3386979,-0.13265637,0.18066902674350516,1.0
ENSMUSG00000040563,-1.3409952,-0.62702256,0.17992200155311167,1.0
ENSMUSG00000079523,-1.3410884,-0.27823848,0.17989176523421024,1.0
ENSMUSG00000049550,-1.3418645,-0.35679024,0.1796399427454346,1.0
ENSMUSG00000031256,-1.3434477,-0.32623312,0.17912703752051795,1.0
ENSMUSG00000033446,-1.3449068,-0.77304584,0.17865532512735538,1.0
ENSMUSG00000025591,-1.3458382,-0.34391558,0.17835471567799444,1.0
ENSMUSG00000031503,-1.3472041,-1.9630216,0.1779145029052832,1.0
ENSMUSG00000039065,-1.3483528,-0.34942627,0.1775449504570581,1.0
ENSMUSG00000054008,-1.3484769,-0.057740983,0.17750503310432653,1.0
ENSMUSG00000035151,-1.3500912,-0.3775089,0.1769867155459156,1.0
ENSMUSG00000049411,-1.3506811,-0.5933276,0.1767976118231307,1.0
ENSMUSG00000035401,-1.3508674,-0.09865243,0.17673792614813877,1.0
ENSMUSG00000019899,-1.3511468,-0.5115409,0.1766484257906915,1.0
ENSMUSG00000028986,-1.3515193,-0.26936254,0.1765291445278695,1.0
ENSMUSG00000003166,-1.3522333,-0.16037233,0.1763006899195475,1.0
ENSMUSG00000022619,-1.3535682,-0.70426434,0.17587417045344134,1.0
ENSMUSG00000086914,-1.3543754,-0.4830355,0.17561664854032466,1.0
ENSMUSG00000025175,-1.3559276,-0.3129123,0.17512220479488383,1.0
ENSMUSG00000039515,-1.3581939,-0.20030119,0.17440218349544834,1.0
ENSMUSG00000042770,-1.3583491,-0.22085829,0.17435294797539613,1.0
ENSMUSG00000022517,-1.3588768,-0.17618434,0.1741856248437058,1.0
ENSMUSG00000029804,-1.3595288,-0.39044803,0.17397909716966886,1.0
ENSMUSG00000039233,-1.3597771,-0.26541635,0.17390046809241577,1.0
ENSMUSG00000014355,-1.3621365,-0.1587001,0.17315481541692546,1.0
ENSMUSG00000026437,-1.3623228,-0.24365298,0.1730960500445341,1.0
ENSMUSG00000036225,-1.3644648,-0.68975747,0.17242131948805395,1.0
ENSMUSG00000002825,-1.3649305,-0.5847801,0.1722748995995501,1.0
ENSMUSG00000035107,-1.3654892,-0.3118397,0.17209931853746896,1.0
ENSMUSG00000020802,-1.3703011,-0.28698483,0.17059290742523836,1.0
ENSMUSG00000034265,-1.3705496,-0.12036155,0.1705154261111126,1.0
ENSMUSG00000032621,-1.3706117,-0.2756384,0.17049605990288064,1.0
ENSMUSG00000041216,-1.3707979,-2.0953357,0.17043797116585468,1.0
ENSMUSG00000013646,-1.3723811,-0.2215334,0.16994481548857066,1.0
ENSMUSG00000052291,-1.3723811,-0.24029016,0.16994481548857066,1.0
ENSMUSG00000037949,-1.3727537,-0.31269604,0.16982893445701275,1.0
ENSMUSG00000063663,-1.3728468,-0.36404243,0.16979997345686249,1.0
ENSMUSG00000044465,-1.3749889,-0.38722107,0.16913489193499887,1.0
ENSMUSG00000039795,-1.37651,-0.61148655,0.16866377555371226,1.0
ENSMUSG00000037174,-1.3769137,-0.12416011,0.16853895093726456,1.0
ENSMUSG00000019852,-1.3780313,-0.57292235,0.1681936446180886,1.0
ENSMUSG00000035798,-1.3790246,-0.08941168,0.167887151786984,1.0
