source,target,pathway_name,prob_young,prob_aged,delta_prob,region
Glutamatergic_Neuron,Glutamatergic_Neuron,CADM,0.213069681864825,0.166903823074524,-0.046165858790300995,PVN_PVH
Glutamatergic_Neuron,Glutamatergic_Neuron,CDH,0.09633018494894,0.0814269311932632,-0.01490325375567679,PVN_PVH
Glutamatergic_Neuron,Glutamatergic_Neuron,CNTN,0.0085346246209741,0.0174591480008429,0.0089245233798688,PVN_PVH
Glutamatergic_Neuron,Glutamatergic_Neuron,COLLAGEN,0.0039551816430778,0.0027033492180438,-0.0012518324250339998,PVN_PVH
Glutamatergic_Neuron,Glutamatergic_Neuron,ENHO,0.0,0.0009003109030741,0.0009003109030741,PVN_PVH
Glutamatergic_Neuron,Glutamatergic_Neuron,EPHA,0.0978070339048103,0.0905537277397976,-0.007253306165012699,PVN_PVH
Glutamatergic_Neuron,Glutamatergic_Neuron,EPHB,0.0915831004717555,0.060950737993445,-0.0306323624783105,PVN_PVH
Glutamatergic_Neuron,Glutamatergic_Neuron,FGF,0.0,0.0075609946369016,0.0075609946369016,PVN_PVH
Glutamatergic_Neuron,Glutamatergic_Neuron,GALANIN,0.0001960144167366,0.0001331775611203,-6.283685561630001e-05,PVN_PVH
Glutamatergic_Neuron,Glutamatergic_Neuron,GDF,0.0010686767785736,0.0004388229868253,-0.0006298537917483,PVN_PVH
Glutamatergic_Neuron,Glutamatergic_Neuron,JAM,0.0039410787729986,0.0041392470010548,0.0001981682280562001,PVN_PVH
Glutamatergic_Neuron,Glutamatergic_Neuron,L1CAM,0.032993453427307,0.0280074111867886,-0.0049860422405184,PVN_PVH
Glutamatergic_Neuron,Glutamatergic_Neuron,LAMININ,0.0299165940816725,0.0215164655480325,-0.00840012853364,PVN_PVH
Glutamatergic_Neuron,Glutamatergic_Neuron,NCAM,0.575699062668444,0.417849516494828,-0.15784954617361596,PVN_PVH
Glutamatergic_Neuron,Glutamatergic_Neuron,NECTIN,0.0396392441725545,0.0182092371702449,-0.0214300070023096,PVN_PVH
Glutamatergic_Neuron,Glutamatergic_Neuron,NEGR,0.0,0.177668205381152,0.177668205381152,PVN_PVH
Glutamatergic_Neuron,Glutamatergic_Neuron,NGL,0.0190167156974399,0.0151873157366767,-0.0038293999607632006,PVN_PVH
Glutamatergic_Neuron,Glutamatergic_Neuron,NRG,0.112372980363363,0.0877817331906674,-0.024591247172695604,PVN_PVH
Glutamatergic_Neuron,Glutamatergic_Neuron,NRXN,0.405611335055331,0.307335422586478,-0.09827591246885298,PVN_PVH
