"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cell_type"
9.05113641931067e-204,-1.06610353495512,0.246,0.458,2.10239796747748e-199,"Cnot3","Neuron"
4.37834660698078e-203,-1.07054890382388,0.245,0.452,1.01700234986949e-198,"Gm16599","Neuron"
7.33657916068107e-203,1.21492535483369,0.496,0.3,1.704140607443e-198,"Nrsn2","Neuron"
1.17007982730907e-202,1.93935300002622,0.261,0.089,2.7178614228735e-198,"Ppp1r14b","Neuron"
7.30062337968187e-200,-1.67604222417706,0.087,0.253,1.6957887986325e-195,"6530409C15Rik","Neuron"
8.47065733951695e-200,-1.0902992839281,0.26,0.463,1.967564286823e-195,"Lrrc4","Neuron"
3.32988666199217e-199,-1.46998072332876,0.12,0.298,7.73466073847542e-195,"Gm13269","Neuron"
5.66743240002791e-199,1.21926119882166,0.468,0.269,1.31643119787848e-194,"Actb","Neuron"
1.17459136619632e-193,-0.972157964401376,0.31,0.517,2.72834082540081e-189,"Lars2","Neuron"
2.84480447089353e-193,-0.64453650044041,0.594,0.762,6.60791182499148e-189,"Ewsr1","Neuron"
4.16423363459716e-193,-1.07472598928638,0.263,0.462,9.67268188644228e-189,"Zfyve16","Neuron"
3.02641892977011e-192,-0.736651734137225,0.531,0.701,7.02976589007e-188,"Baiap3","Neuron"
7.0946404324625e-192,-1.49703894161126,0.108,0.277,1.64794307965239e-187,"Rtl1","Neuron"
5.90381595644679e-189,-0.928122676978309,0.295,0.498,1.37133837036346e-184,"Tspyl2","Neuron"
1.5121507551259e-188,-1.15112590006355,0.228,0.423,3.51242377400643e-184,"Lysmd4","Neuron"
1.80476008955733e-186,-0.965215343433789,0.3,0.498,4.19209673602377e-182,"Ndufaf7","Neuron"
3.34409382387595e-186,-2.03414251778655,0.043,0.176,7.76766113409906e-182,"E530011L22Rik","Neuron"
1.22214950747626e-184,-1.17082840389782,0.174,0.36,2.83880887596585e-180,"Gm26551","Neuron"
2.16067822788539e-184,-1.60417250788145,0.12,0.287,5.01882338773219e-180,"4930445B16Rik","Neuron"
2.46551415231988e-182,-0.749802491821133,0.464,0.646,5.72689627300862e-178,"BC005561","Neuron"
2.5230246072963e-182,-1.29867438811767,0.141,0.319,5.86048155782784e-178,"Gm47167","Neuron"
1.94003390011897e-179,-1.32056701285063,0.135,0.308,4.50631074319634e-175,"Gm12709","Neuron"
2.38880259157351e-179,-1.17093968304883,0.184,0.372,5.54871065970694e-175,"Usp50","Neuron"
3.56941235405296e-179,0.970478128576303,0.592,0.418,8.29103101599423e-175,"Hspa8","Neuron"
7.31567924261954e-178,-0.978489941986242,0.265,0.462,1.69928597447567e-173,"Gm26836","Neuron"
1.23290485948363e-177,1.04585930331607,0.535,0.356,2.86379140760857e-173,"Syt4","Neuron"
1.54067595233857e-177,0.988294266751689,0.575,0.401,3.57868210209202e-173,"Tmem59l","Neuron"
1.73582262446278e-177,-1.22342343286389,0.148,0.325,4.03196879210215e-173,"Nit1","Neuron"
2.21799665624563e-177,-2.01176804775542,0.057,0.195,5.15196263312734e-173,"AC154782.1","Neuron"
7.00629114368073e-177,-0.855831500898545,0.317,0.519,1.62742130685416e-172,"Preb","Neuron"
8.01318875873311e-176,-1.00667017135216,0.217,0.409,1.86130348487853e-171,"Hps4","Neuron"
8.91306777501847e-176,-1.52052449401367,0.111,0.272,2.07032738278129e-171,"Gm47271","Neuron"
1.38412442044015e-175,1.49489855914987,0.309,0.136,3.21504420379838e-171,"Spcs1","Neuron"
2.50749629823797e-175,0.749813217160375,0.729,0.612,5.82441240154715e-171,"Syt11","Neuron"
2.72204705375853e-175,-1.28488290780504,0.164,0.339,6.32277089647032e-171,"Sorbs2os","Neuron"
2.10365802296426e-174,0.810559240027183,0.683,0.537,4.88637685574138e-170,"Syp","Neuron"
2.28338110605823e-173,-0.986882025409369,0.222,0.414,5.30383763315205e-169,"Nudt5","Neuron"
7.10333994966225e-173,-0.772745140603828,0.36,0.558,1.64996380350755e-168,"Tspoap1","Neuron"
8.48645301703601e-173,-1.07075034946643,0.204,0.395,1.97123330679712e-168,"Gm26724","Neuron"
2.67508509461274e-172,-0.630584562745835,0.562,0.728,6.21368765776648e-168,"Mapre2","Neuron"
4.11744438507259e-172,-1.25998855332292,0.121,0.289,9.5639998176466e-168,"Gm36198","Neuron"
1.33943509780724e-169,-1.51707142184137,0.094,0.246,3.11123984518666e-165,"4930532I03Rik","Neuron"
1.53609678111934e-169,1.15073380239692,0.453,0.274,3.56804560318401e-165,"Timp2","Neuron"
2.63253454464996e-169,-0.779090826749832,0.422,0.607,6.11485124031294e-165,"Rufy2","Neuron"
6.27579174081466e-169,-1.12790463678928,0.186,0.366,1.45774090555643e-164,"Brip1os","Neuron"
1.04862449595841e-168,-1.29879721364989,0.158,0.328,2.43574497921218e-164,"E130102H24Rik","Neuron"
1.33015114436578e-168,-0.383348587905461,0.891,0.946,3.08967507813284e-164,"Ahi1","Neuron"
5.13459351733565e-167,-0.924360611029122,0.3,0.493,1.19266338220672e-162,"Tmem243","Neuron"
8.79845675164929e-167,0.46692293641717,0.94,0.941,2.0437055342731e-162,"Xkr4","Neuron"
6.1589765386135e-166,0.78393554049506,0.691,0.551,1.43060707038914e-161,"Aplp1","Neuron"
2.92236596356179e-165,0.380627132542407,0.961,0.956,6.78807166016134e-161,"Macrod2","Neuron"
4.22338523483478e-165,1.3157940762114,0.363,0.188,9.81007922347423e-161,"Ndufa4","Neuron"
1.07849295394764e-163,-1.42740202215745,0.111,0.266,2.50512343342958e-159,"P2ry12","Neuron"
1.33321918260803e-163,2.09181106793218,0.259,0.102,3.09680151736194e-159,"Oxt","Neuron"
4.01492017955884e-163,1.2386252059359,0.401,0.227,9.32585659307928e-159,"Nenf","Neuron"
3.01315645733372e-161,-0.375026468603173,0.865,0.92,6.99895981909477e-157,"Dst","Neuron"
4.67519242144698e-161,-0.669116430859421,0.512,0.683,1.0859536956537e-156,"Ddhd2","Neuron"
5.92746102807603e-161,-1.52939711244972,0.094,0.241,1.3768306476015e-156,"5530401A14Rik","Neuron"
3.9278996855014e-160,-1.60261358405921,0.081,0.221,9.12372538948265e-156,"4930455C13Rik","Neuron"
9.64288877874263e-160,-0.59558664639935,0.637,0.78,2.23985020552634e-155,"Tulp4","Neuron"
1.42656203605322e-159,1.30638189319668,0.332,0.161,3.31361829734441e-155,"Ndufa13","Neuron"
1.97896519533511e-159,2.12260357332866,0.231,0.085,4.59674035572439e-155,"Plp1","Neuron"
2.6837115863642e-158,1.12738156611296,0.463,0.293,6.23372527280676e-154,"Nsg1","Neuron"
6.28361428042886e-158,-1.2235721801958,0.148,0.313,1.45955792505801e-153,"Gm28375","Neuron"
1.41076958172051e-157,-0.775615755838215,0.332,0.519,3.27693558442039e-153,"Mir124a-1hg","Neuron"
1.84458584495906e-155,-1.02114343077765,0.256,0.436,4.28460400067089e-151,"Gm26518","Neuron"
2.23725533859274e-155,-0.989515545647952,0.229,0.408,5.19669670048321e-151,"Xrcc6","Neuron"
1.92026045895192e-154,-1.45406325118073,0.128,0.282,4.46038099405351e-150,"9630028H03Rik","Neuron"
3.13705610945442e-154,1.57751084022646,0.277,0.122,7.28675393104073e-150,"Tmx2","Neuron"
7.3692874212984e-154,-1.99437010938104,0.043,0.16,1.71173808221919e-149,"Gm13883","Neuron"
1.52668769308192e-152,-0.814421664363066,0.315,0.502,3.54619017349068e-148,"Igf2bp3","Neuron"
4.74577886676689e-152,0.779615180479627,0.677,0.541,1.10234951517261e-147,"Psap","Neuron"
1.76123083610576e-151,-0.859768589654301,0.276,0.459,4.09098698610645e-147,"Ddx1","Neuron"
3.4585753638389e-150,-1.39697377087425,0.104,0.248,8.03357885512499e-146,"4932443L11Rik","Neuron"
4.4670759586933e-150,1.30937940202416,0.444,0.277,1.03761240368528e-145,"mt-Co3","Neuron"
1.18865015185164e-149,1.27478112169622,0.355,0.191,2.760996572721e-145,"Gm1673","Neuron"
5.7028053846286e-149,-0.94910703198364,0.237,0.412,1.32464763474153e-144,"Gnl3","Neuron"
2.24033678733828e-148,1.20171329490449,0.4,0.235,5.20385428962936e-144,"Thy1","Neuron"
3.8832483362037e-147,-1.82445222560837,0.054,0.174,9.02000923533395e-143,"Gm16093","Neuron"
1.09589996934832e-146,1.18832716230248,0.368,0.202,2.54555644880228e-142,"Tm2d3","Neuron"
2.37202799572257e-146,-0.80736042956711,0.324,0.505,5.50974662846439e-142,"Sf3b3","Neuron"
6.89149408745586e-146,-0.580791743859643,0.587,0.743,1.60075624663425e-141,"Rmdn1","Neuron"
1.50700733259649e-145,-0.948630561098722,0.24,0.414,3.50047663215512e-141,"Gm48512","Neuron"
1.63938547635262e-145,-1.54260746106621,0.066,0.193,3.80796458447186e-141,"Gm28370","Neuron"
3.54223451821889e-145,-0.619301773462543,0.532,0.689,8.22790233891883e-141,"Chfr","Neuron"
1.82281181629585e-144,0.422260619789404,0.983,0.989,4.23402728689199e-140,"Lsamp","Neuron"
3.3454580727735e-144,-0.640616781731628,0.455,0.627,7.77083001143828e-140,"Zfp445","Neuron"
3.87862694597909e-144,0.614087120497632,0.935,0.913,9.00927467012023e-140,"Pcdh9","Neuron"
6.35375500995397e-143,-2.13653344530468,0.037,0.143,1.47585021371211e-138,"Srrm4os","Neuron"
7.04568437742044e-143,-1.58042961793275,0.077,0.207,1.63657156718722e-138,"Macrod2os1","Neuron"
1.36796709261405e-141,-2.04190934667374,0.034,0.138,3.17751396272391e-137,"Gm26909","Neuron"
2.25147694813129e-141,-0.393127127523007,0.827,0.908,5.22973065511935e-137,"2410089E03Rik","Neuron"
2.09790419086948e-140,1.05513299593103,0.432,0.268,4.87301185455164e-136,"Selenok","Neuron"
3.60657119035924e-140,0.393091302754264,0.972,0.972,8.37734356096644e-136,"Ctnna2","Neuron"
7.8271663938041e-140,-2.18498963577119,0.037,0.141,1.81809420995282e-135,"AC112943.2","Neuron"
2.42309909589585e-139,0.990494011952243,0.459,0.298,5.62837457994687e-135,"Prnp","Neuron"
5.02810043972127e-139,-1.21025346141261,0.127,0.273,1.16792717013846e-134,"Gm38134","Neuron"
1.57457160306307e-138,-1.79320510760902,0.05,0.162,3.65741491959489e-134,"Angpt2","Neuron"
3.36683312836887e-138,-0.514577568817099,0.681,0.809,7.82047999057521e-134,"Prrc2c","Neuron"
3.47826394547907e-138,-0.725191179955535,0.373,0.55,8.07931149255878e-134,"Akap8","Neuron"
1.06507070974745e-137,-0.845140774642298,0.251,0.422,2.47394624460139e-133,"Kcnt1","Neuron"
2.37922510540511e-137,-0.702268024335075,0.379,0.556,5.52646407483499e-133,"Atp5a1","Neuron"
7.75583482201947e-137,-0.619522156127308,0.493,0.657,1.80152531245868e-132,"Golgb1","Neuron"
1.10664155328446e-136,-0.666814339304747,0.426,0.594,2.57050699996913e-132,"Esco1","Neuron"
1.95357920359711e-136,-0.543260871523812,0.617,0.759,4.53777377411537e-132,"Cdk8","Neuron"
8.38151251086468e-136,1.09478144616783,0.418,0.257,1.94685772602365e-131,"Fth1","Neuron"
1.00970267303432e-135,-1.57153717300896,0.063,0.182,2.34533736892412e-131,"Gm15886","Neuron"
2.51709725565899e-135,-0.830026683799516,0.256,0.427,5.84671350544471e-131,"Uba5","Neuron"
2.85597473440809e-135,-0.819442842888058,0.3,0.47,6.63385811308312e-131,"Map3k4","Neuron"
5.35016530118033e-134,0.466747368063546,0.926,0.912,1.24273639615817e-129,"Syt1","Neuron"
3.33862078836025e-133,-0.73086389481385,0.391,0.56,7.75494836720318e-129,"Pcbp2","Neuron"
4.08976186681909e-133,-0.439507090000357,0.945,0.971,9.49969886424738e-129,"Gm42418","Neuron"
1.78469697318403e-132,-0.624854147373221,0.522,0.678,4.14549412931187e-128,"Hap1","Neuron"
2.01444672261635e-132,-0.691570212442936,0.429,0.595,4.67915684729327e-128,"Gm26733","Neuron"
2.70819572714305e-132,0.404538931906547,0.946,0.943,6.29059703500788e-128,"Adgrl3","Neuron"
6.2208806189506e-132,-0.890782429729976,0.286,0.45,1.44498615016984e-127,"Gm26917","Neuron"
4.69000605182501e-131,-1.43075484508502,0.086,0.213,1.08939460571791e-126,"Gm26910","Neuron"
6.01792585416265e-131,-1.06062700774294,0.136,0.283,1.3978438174049e-126,"Rsf1os1","Neuron"
6.99363530186438e-131,-2.43171515980663,0.019,0.105,1.62448160791706e-126,"Gm16054","Neuron"
1.01716152879504e-130,-1.797049272547,0.054,0.165,2.36266279908512e-126,"Gm26658","Neuron"
3.98518095509333e-130,-2.42556699774169,0.026,0.116,9.25677832249079e-126,"Gm19951","Neuron"
6.36081415209333e-130,-1.66502888744402,0.049,0.157,1.47748991124824e-125,"Nox1","Neuron"
6.65502202622469e-130,0.54560139529095,0.769,0.681,1.54582851625147e-125,"Cpe","Neuron"
1.50671729554165e-129,-0.511975294036278,0.584,0.735,3.49980293408415e-125,"Son","Neuron"
2.26172538020896e-129,1.31134349615069,0.303,0.157,5.25353571314936e-125,"Rab3a","Neuron"
4.63878446203057e-129,-1.80991768992099,0.052,0.161,1.07749685484046e-124,"Gm39214","Neuron"
4.9611673689833e-129,-1.23367592163303,0.104,0.238,1.15237995646744e-124,"Angptl2","Neuron"
1.23311170161618e-128,-1.78974324631166,0.065,0.18,2.86427186051407e-124,"4930419G24Rik","Neuron"
1.26958189697465e-128,-0.965216384411679,0.367,0.519,2.94898483029272e-124,"Gm26905","Neuron"
4.40437163326066e-128,-1.00440538593038,0.166,0.316,1.02304744297379e-123,"Znhit6","Neuron"
4.54285679735765e-128,-1.41275200966793,0.078,0.201,1.05521477689024e-123,"Gm27008","Neuron"
6.79539619474056e-128,-0.926318633275147,0.218,0.379,1.57843462811434e-123,"1600010M07Rik","Neuron"
2.77995616068636e-127,-0.957620946858287,0.178,0.332,6.45728217004228e-123,"Rnft1","Neuron"
3.91032335409024e-126,-0.996926592356911,0.195,0.35,9.08289908688081e-122,"1810034E14Rik","Neuron"
1.07709853288208e-125,-0.60516004023406,0.462,0.625,2.50188447217849e-121,"Asb3","Neuron"
5.50541575442857e-125,-1.46431468841415,0.07,0.187,1.27879797143867e-120,"Gm16189","Neuron"
5.53811317538039e-125,-1.60602968327834,0.066,0.181,1.28639292837736e-120,"Itgbl1","Neuron"
7.3282416898495e-125,-1.04413804252365,0.183,0.332,1.70220397971824e-120,"Dsel","Neuron"
4.60709283437185e-124,-0.697648958400452,0.424,0.586,1.07013552356789e-119,"Slc25a3","Neuron"
1.40953244027822e-123,-0.68767098514491,0.41,0.573,3.27406195227824e-119,"Supt20","Neuron"
2.69452377487598e-123,-0.472749100361859,0.624,0.766,6.25883982428192e-119,"Ddx50","Neuron"
3.10576643801884e-123,-0.910684167762854,0.193,0.348,7.21407428223017e-119,"Gm26561","Neuron"
1.06968570431048e-122,-0.972608883215371,0.21,0.365,2.48466595397238e-118,"Pabpc4","Neuron"
9.55319208028693e-122,-0.781864556377878,0.261,0.425,2.21901545640905e-117,"Cdc7","Neuron"
3.95503898169955e-121,0.497544580893955,0.931,0.923,9.18676454669172e-117,"Kcnd2","Neuron"
5.37905490161587e-121,-0.975684085939192,0.198,0.349,1.24944687254733e-116,"1700084C06Rik","Neuron"
5.7093385049545e-121,-1.29768454735453,0.104,0.231,1.32616514793083e-116,"Gm16552","Neuron"
5.78356432569153e-121,-0.704128634524241,0.346,0.512,1.34340632157163e-116,"Gm13629","Neuron"
2.56611775345221e-120,-1.34954772377061,0.128,0.259,5.96057831771879e-116,"Gm48749","Neuron"
6.33438697704987e-120,-0.906568683451202,0.243,0.399,1.47135140702914e-115,"4930517O19Rik","Neuron"
8.363981863592e-119,-1.64723854187199,0.055,0.16,1.94278570727515e-114,"Mir133a-1hg","Neuron"
1.92852365886498e-118,-2.1221144016226,0.029,0.116,4.47957475481157e-114,"AC154606.1","Neuron"
3.09201789716387e-118,-0.911787638341635,0.218,0.369,7.18213917153225e-114,"Zfp62","Neuron"
1.18659792823532e-117,-2.19982362358668,0.025,0.109,2.756229667705e-113,"Gm10558","Neuron"
4.09515632288266e-117,-1.14713591477407,0.152,0.289,9.51222910679185e-113,"Gm48091","Neuron"
5.36856180913613e-117,-1.06985531496593,0.126,0.26,1.24700953702614e-112,"Tubgcp2","Neuron"
7.54682522031727e-117,-0.493375170264799,0.676,0.79,1.7529765621753e-112,"Ddx5","Neuron"
1.11773685174417e-116,-0.739437845059256,0.301,0.461,2.59627915923137e-112,"Pcsk7","Neuron"
1.39489013286232e-116,-1.48028509014096,0.103,0.224,3.24005080061259e-112,"Gm21798","Neuron"
1.74894713492622e-116,-0.563626850453321,0.493,0.645,4.06245440500661e-112,"Dync1h1","Neuron"
1.04998070067734e-115,-0.57085433305774,0.462,0.613,2.43889517153331e-111,"Prepl","Neuron"
1.63518875368646e-115,-0.814127253560972,0.236,0.388,3.7982164370629e-111,"Dctn1","Neuron"
3.78706711560702e-115,-1.33196532543961,0.079,0.195,8.79659949613199e-111,"Ccdc73","Neuron"
4.37799470019091e-115,-0.70478426404864,0.327,0.483,1.01692060896034e-110,"Nae1","Neuron"
4.80875230737264e-114,-1.56754033206068,0.055,0.157,1.11697698595652e-109,"Slc16a4","Neuron"
5.27553248550729e-114,0.265775649331516,0.962,0.965,1.22540068573363e-109,"Frmd4a","Neuron"
5.88679646841593e-114,-0.991228320495009,0.247,0.394,1.36738508368365e-109,"Gm45321","Neuron"
1.21868239550504e-113,-1.0500402109862,0.149,0.286,2.83075546827911e-109,"Gm11659","Neuron"
4.68728393221903e-113,-0.83551050285019,0.228,0.38,1.08876231177584e-108,"Clk2","Neuron"
6.2310193435942e-113,-0.83168477286854,0.24,0.391,1.44734117313006e-108,"Ccdc82","Neuron"
6.26181335767203e-113,-0.563505716001803,0.515,0.662,1.45449400672006e-108,"Cyld","Neuron"
6.36109587763829e-113,-1.32016701414587,0.091,0.21,1.47755535045782e-108,"Gm17231","Neuron"
1.15853013109145e-112,-0.96367566141163,0.164,0.305,2.69103378849922e-108,"Otulin","Neuron"
1.39187497615823e-112,-0.693341894971539,0.325,0.482,3.23304719462034e-108,"Birc2","Neuron"
4.79273506717476e-112,0.859472615920117,0.483,0.343,1.11325650140335e-107,"Matk","Neuron"
7.57896556504975e-112,-0.723661011583445,0.305,0.461,1.76044212144976e-107,"D430042O09Rik","Neuron"
4.52570916649334e-111,-1.38979625193932,0.07,0.179,1.05123172519307e-106,"Timp4","Neuron"
5.13322075702858e-111,-0.888284215561389,0.186,0.328,1.1923445174426e-106,"Flii","Neuron"
7.5980548007095e-111,-0.531730716069191,0.53,0.669,1.7648761691088e-106,"Acin1","Neuron"
9.57151805969691e-111,-1.96420439519651,0.034,0.122,2.2232722149064e-106,"Fam46d","Neuron"
1.2077580936406e-110,-0.901565391477033,0.206,0.352,2.80538049990838e-106,"Orc6","Neuron"
1.84499774310022e-110,0.486669804919176,0.957,0.953,4.28556075767318e-106,"Ptprd","Neuron"
6.24377392472122e-110,-0.575356704716185,0.452,0.599,1.45030380723425e-105,"Vps13c","Neuron"
1.09719829140865e-109,1.26430295184818,0.255,0.126,2.54857219128401e-105,"Rtl8a","Neuron"
1.38794782502368e-109,-1.66651735248177,0.054,0.152,3.22392520796499e-105,"A530046M15Rik","Neuron"
2.06344798777913e-109,-1.35297675586159,0.066,0.173,4.79297698601337e-105,"Gm48747","Neuron"
2.77480142782391e-109,-0.628038508081605,0.394,0.549,6.44530875654937e-105,"Orc4","Neuron"
3.06082235406792e-109,-1.24485086963204,0.096,0.214,7.10967816402896e-105,"Gm15283","Neuron"
5.10943874835339e-109,-0.704294812451595,0.253,0.409,1.18682043246753e-104,"Dnajc19","Neuron"
7.24957152354594e-109,-0.827258738438311,0.223,0.372,1.68393047348925e-104,"Tigd2","Neuron"
1.9442189217088e-108,-1.5580911400962,0.046,0.141,4.51603171134521e-104,"Gapdhs","Neuron"
6.03822024085237e-108,-1.5335306748405,0.062,0.164,1.40255779754519e-103,"4930444A19Rik","Neuron"
8.99161292608952e-108,-1.46279931151983,0.067,0.172,2.08857185047207e-103,"Gm13402","Neuron"
9.51594283832885e-108,0.289619228848502,0.973,0.977,2.21036320248702e-103,"Magi2","Neuron"
1.88394293819268e-107,0.928811200181548,0.455,0.318,4.37602265683395e-103,"Ppia","Neuron"
3.9453187081582e-107,-0.591428052000482,0.44,0.591,9.16418629530986e-103,"Fbxl2","Neuron"
7.35331312326706e-107,-0.665232806378934,0.338,0.492,1.70802757227247e-102,"Exoc3","Neuron"
8.96223439295619e-107,-0.851740463519664,0.222,0.367,2.08174780479586e-102,"Tex10","Neuron"
9.05483896414392e-107,-0.654079744992098,0.347,0.499,2.10325799459135e-102,"Nsmaf","Neuron"
1.66997395629628e-106,-0.388158095601066,0.703,0.819,3.879015505685e-102,"Huwe1","Neuron"
2.73292811616593e-106,-0.774263508125129,0.238,0.387,6.34804542823023e-102,"Tox4","Neuron"
4.09417206737019e-106,-1.12702291296961,0.114,0.235,9.50994287808748e-102,"Smarcd1","Neuron"
4.2078431774311e-106,0.322640007483733,0.979,0.986,9.77397813253696e-102,"Dlg2","Neuron"
7.41757258605868e-106,0.991566311391842,0.355,0.215,1.72295376028971e-101,"Aldoa","Neuron"
1.88217465775306e-105,1.21140885073345,0.269,0.14,4.37191529502881e-101,"Rps7","Neuron"
1.98217226579396e-105,-0.690964602380802,0.277,0.429,4.6041897389862e-101,"Ddx55","Neuron"
2.71686712574995e-105,-1.94220485586262,0.026,0.104,6.31073895969198e-101,"Lrrc39","Neuron"
4.05236289007467e-105,-0.741787528183887,0.266,0.417,9.41282852106544e-101,"Suds3","Neuron"
5.05330120449771e-105,-0.981818154930422,0.155,0.287,1.17378080378073e-100,"Polr3h","Neuron"
6.98342314881702e-105,-0.882487138233007,0.211,0.354,1.62210952900722e-100,"Eaf2","Neuron"
7.90476309559582e-105,-1.70571546648946,0.044,0.134,1.836118371845e-100,"Gm15414","Neuron"
8.3323875494175e-105,-0.925578697336182,0.177,0.314,1.9354469799787e-100,"Cttn","Neuron"
9.22072910681694e-105,-0.727476135484471,0.273,0.422,2.14179095693144e-100,"Agrn","Neuron"
1.14737854550147e-104,-1.84139359146188,0.037,0.123,2.66513088549081e-100,"Gm26827","Neuron"
2.73162666175721e-104,-1.2063531654067,0.083,0.193,6.34502240992965e-100,"Leng9","Neuron"
4.15877879932595e-104,0.299723862343295,0.969,0.977,9.66001139507433e-100,"Adgrb3","Neuron"
1.50438607412299e-103,-1.60290638788456,0.047,0.139,3.49438797297288e-99,"Lrp8os2","Neuron"
8.00938421600809e-103,-0.802378555445348,0.214,0.358,1.86041976569436e-98,"Plpbp","Neuron"
1.69958960287404e-102,-0.888206812833362,0.188,0.327,3.94780672955583e-98,"Gm15952","Neuron"
1.7867698956002e-102,-1.91428196441932,0.03,0.11,4.15030911350014e-98,"Rsph14","Neuron"
2.4944675510867e-102,0.343763407280159,0.899,0.883,5.7941492276642e-98,"Mbd5","Neuron"
2.84285224173789e-102,-0.616355080187808,0.35,0.501,6.60337718710878e-98,"Ddx39b","Neuron"
3.61879237697883e-102,-1.0330719563566,0.129,0.253,8.40573093324641e-98,"Gspt2","Neuron"
1.57437742102134e-101,-0.547065132268708,0.476,0.624,3.65696387354838e-97,"Clk1","Neuron"
3.03673465549413e-101,-1.62372465060424,0.054,0.147,7.05372725778176e-97,"Dock2","Neuron"
4.38677277025857e-101,-0.686077756353591,0.281,0.429,1.01895957907566e-96,"Sf1","Neuron"
4.4320936679e-101,-0.549838053406893,0.453,0.6,1.02948671717981e-96,"Rp9","Neuron"
6.52131626389629e-101,1.44238645276031,0.261,0.138,1.51477134177783e-96,"mt-Cytb","Neuron"
1.10092272734858e-100,-0.544203894971888,0.495,0.636,2.55722331108528e-96,"Ywhag","Neuron"
1.41520023762089e-100,-0.696551497616651,0.313,0.461,3.2872271119458e-96,"Rassf8","Neuron"
1.49260241145243e-100,1.38628285932229,0.213,0.098,3.4670168813217e-96,"Ndufb11","Neuron"
1.98051534171897e-100,-0.568983584560174,0.458,0.598,4.60034103574482e-96,"Atp11b","Neuron"
3.05112117957132e-100,-1.01474029364915,0.121,0.242,7.08714427590825e-96,"Bcs1l","Neuron"
9.68059532845585e-100,-0.622547146066067,0.409,0.554,2.24860868289372e-95,"Sqstm1","Neuron"
9.76668710820276e-100,-0.820147205671242,0.214,0.355,2.26860608149334e-95,"Scaf1","Neuron"
1.05958304662254e-99,-1.81822914178358,0.029,0.107,2.46119950069483e-95,"Gm27200","Neuron"
1.17175122937235e-99,-0.612887583796286,0.359,0.51,2.72174375558609e-95,"Cox7c","Neuron"
1.55289576539488e-99,-0.945149001838474,0.175,0.306,3.60706628385922e-95,"Pdcd7","Neuron"
2.87766456430249e-99,-1.09440401508755,0.148,0.272,6.68423924996183e-95,"1700111E14Rik","Neuron"
4.94409879697503e-99,-1.37045321408494,0.069,0.17,1.14841526856136e-94,"Gm47423","Neuron"
6.24204679418792e-99,-1.51914518783333,0.048,0.138,1.44990262935397e-94,"Plxna4os3","Neuron"
7.69932106201255e-99,-0.543633157412692,0.492,0.633,1.78839829628427e-94,"Drg1","Neuron"
1.08942946298566e-98,-0.565866635876312,0.451,0.595,2.53052675662308e-94,"Ubr2","Neuron"
1.34976563965853e-98,-0.891965894098785,0.259,0.395,3.13523562779883e-94,"Gsdme","Neuron"
2.63948263187952e-98,-0.690884252091162,0.366,0.511,6.13099025732975e-94,"Phf6","Neuron"
6.57314740391913e-98,-0.904834149460497,0.184,0.315,1.52681067898233e-93,"Ate1","Neuron"
1.68519176301868e-97,-1.27102067402981,0.085,0.19,3.91436342713979e-93,"Gm20404","Neuron"
3.01255925983733e-97,-0.792150528323562,0.217,0.355,6.99757264875014e-93,"4930570B17Rik","Neuron"
5.39048008361686e-97,-0.741725994070849,0.263,0.406,1.25210071382252e-92,"Mink1","Neuron"
9.24741017348317e-97,-1.4119275332014,0.057,0.151,2.14798843509667e-92,"4930595D18Rik","Neuron"
9.84228205134606e-97,-0.826575570432908,0.218,0.353,2.28616527488666e-92,"Trmt13","Neuron"
1.01094462289512e-96,-1.49207033364072,0.058,0.152,2.34822217006079e-92,"AC061963.1","Neuron"
1.19399803147913e-96,-0.786271880283191,0.405,0.536,2.77341862751972e-92,"Gm15398","Neuron"
1.80361105648474e-96,-1.63036546977493,0.043,0.128,4.18942776200275e-92,"4930557K07Rik","Neuron"
1.83033521148475e-96,1.37805332015619,0.199,0.09,4.25150262923677e-92,"Arxes2","Neuron"
1.91021561796725e-96,-1.35913478457398,0.078,0.179,4.43704883741433e-92,"Gm15577","Neuron"
2.39050646790115e-96,1.18168604774527,0.224,0.108,5.55266842364079e-92,"Mid1","Neuron"
2.59133727587732e-96,-0.896595954725646,0.144,0.27,6.01915822440784e-92,"Rps6kb2","Neuron"
2.82574687567724e-96,-1.34467306808635,0.076,0.178,6.56364484282309e-92,"Gm37768","Neuron"
3.07415898204648e-96,-0.586971925594615,0.402,0.545,7.14065648349755e-92,"Zfp612","Neuron"
4.69958005749839e-96,0.792132513744598,0.459,0.325,1.09161845575572e-91,"Slc25a4","Neuron"
6.28068388812101e-96,-1.66087989068885,0.041,0.125,1.45887725353275e-91,"2810425M01Rik","Neuron"
8.38413099670802e-96,0.394112941489094,0.981,0.976,1.94746594791534e-91,"Cntnap2","Neuron"
8.44850464352968e-96,-1.92606087267904,0.031,0.108,1.96241865859907e-91,"Gm49226","Neuron"
1.31131473806482e-95,1.0887279235353,0.31,0.183,3.04592187357697e-91,"Fau","Neuron"
1.41040125042862e-95,-1.5329431661727,0.06,0.154,3.2760800244956e-91,"Grip1os2","Neuron"
1.45229721656307e-95,-0.982501055578242,0.136,0.259,3.37339597463271e-91,"Mcmdc2","Neuron"
2.16134695146314e-95,0.752742730439956,0.556,0.442,5.02037669885858e-91,"Sv2a","Neuron"
