"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
0.367421594574615,0.265904153685751,0.099,0.103,1,"Itpkb"
0.00616912097873346,0.265670993505692,0.433,0.442,1,"Tbl1x"
0.0578644577647783,0.265623866416644,0.505,0.524,1,"Hipk2"
0.0171372494439812,0.265429761415617,0.273,0.27,1,"Map2k2"
0.582603801932054,0.265267066240071,0.17,0.171,1,"Tma7"
0.0132842470837028,0.265066119678208,0.41,0.418,1,"Stim1"
0.0921072720551318,0.264801011137116,0.418,0.429,1,"Klhl2"
0.886151828325842,0.263887075806911,0.437,0.466,1,"Immp2l"
0.854766897659938,0.263817723939205,0.1,0.1,1,"Cdk9"
0.275281582057256,0.26375493661933,0.127,0.124,1,"Rgl2"
0.015619093298669,0.263174458167015,0.383,0.388,1,"Smurf2"
0.0977797799980219,0.26311598557214,0.287,0.286,1,"Nrbp2"
0.000582626651644233,0.262734631837219,0.517,0.529,1,"Mtdh"
1.52607121628147e-11,0.261962171854704,0.668,0.679,3.54475822117861e-07,"Rtn4"
1.1122562340123e-14,0.26165535121879,0.625,0.643,2.58354878036376e-10,"Ehbp1"
3.71240531432364e-05,0.261619523159388,0.184,0.166,0.862317506411095,"Mpzl1"
0.446177076395685,0.260957720517335,0.149,0.155,1,"Got1"
0.247387248827101,0.260936435152765,0.305,0.31,1,"Papd5"
0.333261767577138,0.260635068608758,0.166,0.174,1,"Chchd7"
0.520924933598481,0.260568103674705,0.349,0.36,1,"Aatk"
0.0118033987195376,0.260451399616437,0.161,0.176,1,"Usmg5"
1.98042176835342e-05,0.260034211651909,0.507,0.519,0.460012368353132,"Mtmr3"
0.000563539850666779,0.259873876298973,0.104,0.12,1,"Pdxk"
1.49880704123534e-07,0.259843109043249,0.141,0.167,0.00348142899538145,"Man2b1"
0.0501945404342765,0.25978760944029,0.298,0.297,1,"Arhgef28"
0.0767821475588913,0.25966093601589,0.155,0.149,1,"Ogfrl1"
0.00016823489839402,0.259615300691997,0.463,0.469,1,"9930021J03Rik"
0.0283192933171899,0.259163127160017,0.207,0.224,1,"Atp5j2"
0.494361959330458,0.25899526322892,0.125,0.129,1,"Cdyl"
0.000236566728197426,0.258350353235569,0.43,0.434,1,"Cpeb4"
0.39684286833645,0.258321424335452,0.273,0.276,1,"4933434E20Rik"
0.000721980632378803,0.257617539013101,0.308,0.296,1,"Cdh20"
0.00315855618135712,0.257445056163842,0.223,0.214,1,"Pgm2l1"
2.15419222719828e-15,0.256396749966114,0.63,0.644,5.00375770533616e-11,"Ambra1"
0.858011148692266,0.254876214607551,0.164,0.168,1,"Slc9a1"
0.852837944367965,0.254841070266393,0.17,0.174,1,"Rap1b"
0.180743957580851,0.254723743730228,0.216,0.215,1,"Rhbdd2"
0.776927951920589,0.254053417690069,0.162,0.166,1,"Ldlrad3"
0.145120332605248,0.253815651438442,0.116,0.124,1,"Gpc3"
3.5360478649205e-14,0.253742917156394,0.642,0.665,8.21353198063734e-10,"Bicd1"
0.271454503421538,0.253309391471239,0.152,0.16,1,"Psma7"
2.29011156604668e-09,0.252956279260662,0.199,0.171,5.31947114561322e-05,"Tcf7l2"
0.00216970997704472,0.252712600941346,0.146,0.133,1,"Pdlim5"
9.35285216125786e-05,0.252456444144132,0.7,0.73,1,"Atp8a1"
5.43299365587099e-09,0.251967693429493,0.643,0.673,0.000126197576638571,"Large1"
0.0786647656808104,0.251792893471702,0.28,0.28,1,"Axin1"
0.0991614699827995,0.251651478168919,0.134,0.144,1,"Dnajb11"
1.8343317140933e-21,0.251549421975324,0.833,0.875,4.26078570549593e-17,"Grid2"
6.20436093877297e-05,0.251525534803878,0.285,0.32,1,"Fez1"
0.202025641954415,0.251345032846724,0.181,0.191,1,"Sept8"
0.819667806084762,0.251088152995422,0.354,0.37,1,"Mtch1"
0.0228266830924664,0.250991709621883,0.231,0.225,1,"Reep2"
0.0904737065075185,0.250594918171878,0.26,0.258,1,"Arf4"
0.890049594251294,0.25058443607074,0.259,0.266,1,"BC031181"
0.713979376131426,0.250184601936664,0.131,0.134,1,"Mettl23"
1.26285545002864e-31,-0.250162936167512,0.158,0.215,2.93336063932651e-27,"Zfyve26"
5.66231011519461e-73,-0.250281280990533,0.653,0.756,1.3152413935574e-68,"Srsf7"
1.36663581387927e-21,-0.250422666034435,0.085,0.121,3.17442166847876e-17,"Erlin2"
2.81652550769459e-37,-0.251035592071277,0.176,0.242,6.542225449273e-33,"Rnf10"
1.42593609657486e-55,-0.25122544257373,0.349,0.449,3.31216436512409e-51,"Mapre3"
4.88238799807744e-41,-0.251249792217206,0.177,0.246,1.13408108419343e-36,"Tcp1"
6.92526198838653e-29,-0.251443746197208,0.115,0.162,1.60859985466242e-24,"Ddb1"
2.26710530048032e-24,-0.251487571278146,0.179,0.23,5.26603219195569e-20,"Phrf1"
4.05940563900718e-23,-0.251491949513488,0.151,0.199,9.42918741828587e-19,"Vps33a"
2.7924091210076e-47,-0.25149223774506,0.332,0.424,6.48620790627645e-43,"Mgrn1"
3.27831342937254e-17,-0.25157350618512,0.092,0.125,7.61486643374654e-13,"Tab1"
1.47427907214117e-58,-0.251607895374822,0.462,0.567,3.42445542876951e-54,"Ccny"
5.46896669347182e-23,-0.251706060859836,0.136,0.181,1.27033158355963e-18,"Amz2"
4.87782561966344e-16,-0.251752162210818,0.109,0.142,1.13302133493542e-11,"Trmu"
4.62753719121547e-32,-0.25179862041539,0.233,0.299,1.07488433877553e-27,"Tiprl"
6.20811375398002e-20,-0.251813841106555,0.135,0.175,1.44202066277448e-15,"Odf2l"
1.19342760420522e-24,-0.252078475793584,0.13,0.175,2.77209363904789e-20,"Kctd20"
8.29526959059686e-46,-0.252201428362054,0.439,0.534,1.92682522050384e-41,"Setx"
4.1466139945058e-38,-0.252277935846046,0.253,0.328,9.63175498643807e-34,"Gmps"
9.6834040970833e-41,-0.252343108797056,0.342,0.426,2.24926110367051e-36,"Smim14"
1.53331741261488e-62,-0.252346081914559,0.604,0.705,3.56158968602185e-58,"Srek1"
1.1519710943098e-24,-0.252659732842215,0.241,0.3,2.67579845786281e-20,"Ift81"
9.59073113142898e-48,-0.252677136464869,0.358,0.449,2.22773502720832e-43,"Nek1"
5.63867393952847e-65,-0.252709767940547,0.553,0.67,1.30975118267367e-60,"Abcc5"
1.7071933645602e-29,-0.25277285722803,0.232,0.296,3.96546874720043e-25,"Rnps1"
6.62738191411901e-25,-0.252840542525081,0.37,0.435,1.53940827101156e-20,"Kcnd3"
2.47033457638109e-25,-0.252945636068922,0.181,0.235,5.73809315401799e-21,"Arl2bp"
3.69218794464691e-26,-0.252970448093948,0.297,0.359,8.57621415782583e-22,"Ank1"
4.97049514107356e-25,-0.252973109645092,0.15,0.199,1.15454661136857e-20,"Tpd52l2"
9.26856026632533e-29,-0.253089660168582,0.247,0.31,2.15290117866205e-24,"Fbxo3"
1.09033081160792e-43,-0.253134200687359,0.326,0.414,2.53262040920288e-39,"Pgap1"
9.20369418443078e-35,-0.253445335185836,0.444,0.522,2.13783408515958e-30,"Cep112"
8.01697842402463e-16,-0.253975121884111,0.141,0.177,1.86218374833244e-11,"Tceal5"
3.02504423578314e-32,-0.254235642551011,0.166,0.225,7.02657275087708e-28,"Prpsap1"
7.15000581963076e-56,-0.254383401035636,0.463,0.572,1.66080335178383e-51,"Dlgap2"
3.63346939237713e-23,-0.254560424168587,0.094,0.133,8.4398227046136e-19,"Stoml1"
1.42487856956894e-18,-0.254616385255027,0.108,0.144,3.30970794139474e-14,"Sema4b"
5.36363412918563e-18,-0.254983021067601,0.091,0.124,1.24586493552724e-13,"Cul4b"
4.8780988856194e-20,-0.25506927695672,0.14,0.182,1.13308480915167e-15,"Ubxn2a"
4.89334105332682e-42,-0.255224584730215,0.305,0.388,1.13662525986675e-37,"Senp5"
1.07984252925055e-41,-0.255359450227882,0.297,0.381,2.50825822694317e-37,"Ndrg4"
4.87530653111912e-29,-0.25539945673659,0.159,0.214,1.13243620104835e-24,"Mcc"
8.62055781996941e-20,-0.255509501493885,0.072,0.104,2.0023831704225e-15,"Narfl"
1.12528695133612e-10,-0.255737469504788,0.113,0.139,2.61381653056353e-06,"Fam124a"
1.42759968165945e-31,-0.255759421768709,0.174,0.233,3.31602854055857e-27,"Slain2"
8.64237228275014e-24,-0.255840742150838,0.103,0.144,2.0074502338372e-19,"Dus3l"
1.686996109478e-18,-0.255953418847181,0.123,0.16,3.91855456309549e-14,"Cep44"
7.86687471539316e-26,-0.256052845514104,0.138,0.186,1.82731765889152e-21,"Slc16a2"
1.01554672624239e-36,-0.256077824832384,0.219,0.289,2.35891193571583e-32,"Gfm2"
7.00028452733311e-50,-0.256122095828325,0.48,0.58,1.62602609000893e-45,"Atp2b2"
1.94500338807076e-15,-0.256358857469754,0.098,0.129,4.51785386981077e-11,"Fat1"
2.52354743521433e-27,-0.25640179817331,0.138,0.189,5.86169598251586e-23,"Hbp1"
3.65480230975043e-26,-0.256662883544637,0.229,0.288,8.4893748050883e-22,"Caskin1"
3.67276649519253e-37,-0.256683500248809,0.221,0.291,8.53110201503321e-33,"Fam92a"
3.16309067764574e-24,-0.257009493891903,0.127,0.172,7.34722702603554e-20,"Zfp53"
1.20272448813775e-29,-0.257164537414686,0.203,0.264,2.79368844104635e-25,"Tmem246"
2.38829045806665e-16,-0.25734156816767,0.09,0.121,5.54752107599721e-12,"Dnajc2"
1.00538002189302e-26,-0.257393781996406,0.143,0.193,2.3352967148531e-22,"Dnaja3"
4.39756637546479e-09,-0.257396533488127,0.088,0.11,0.000102146671769296,"Etnk2"
6.9991249842938e-13,-0.257429757550427,0.076,0.102,1.62575675135176e-08,"Cgref1"
1.17640926487927e-27,-0.257477229914752,0.213,0.271,2.73256344046156e-23,"Scrn1"
3.03710356876897e-15,-0.257546135269218,0.089,0.118,7.05458416953656e-11,"Wdr61"
1.80512383643497e-16,-0.257726574858792,0.109,0.142,4.19294164727115e-12,"Srsf12"
1.5776894536639e-39,-0.257947106986387,0.189,0.258,3.66465706297052e-35,"Narf"
2.54301297027565e-142,-0.258326303548256,0.569,0.69,5.90691052735628e-138,"Ctnna3"
4.15145105037366e-30,-0.258433624036997,0.172,0.229,9.64299049980794e-26,"Epg5"
2.58553841792366e-29,-0.258561418986155,0.151,0.205,6.00568863715309e-25,"March5"
2.74496608182327e-43,-0.258853426488568,0.407,0.499,6.37600721485909e-39,"Rimbp2"
5.18944562039751e-33,-0.259143616734335,0.155,0.213,1.20540442870593e-28,"Cdc26"
2.12880166139079e-17,-0.259346448740557,0.084,0.115,4.94478049907853e-13,"Slc38a7"
1.56943471194188e-21,-0.259389752696898,0.107,0.147,3.6454829488986e-17,"Gng7"
7.37314570687183e-19,-0.259524224839157,0.136,0.176,1.71263428479219e-14,"Slc25a16"
8.75609393738575e-34,-0.259646431246282,0.189,0.253,2.03386549977596e-29,"Eftud2"
3.02744633672051e-47,-0.259724717924441,0.354,0.446,7.0321523509344e-43,"Yme1l1"
2.33730576977589e-20,-0.259792934457473,0.103,0.14,5.42909384203544e-16,"Adal"
2.2956167754073e-34,-0.259817703753904,0.202,0.267,5.33225864591607e-30,"Cep83"
7.78753521747987e-49,-0.259874651165156,0.303,0.396,1.80888868031622e-44,"Ttyh1"
5.244303296804e-40,-0.259982209579598,0.369,0.455,1.21814676978163e-35,"Gm9801"
6.18394959556871e-13,-0.260212283009383,0.163,0.197,1.4364078120587e-08,"Nim1k"
8.50142155144805e-25,-0.260243416984448,0.197,0.252,1.97471019797035e-20,"Plppr2"
2.1607548625632e-22,-0.260408500131263,0.12,0.162,5.01900139476179e-18,"Ubxn2b"
4.7633517438872e-50,-0.26070491716257,0.35,0.446,1.10643134307012e-45,"Usp45"
1.48586493774926e-18,-0.260802428676927,0.135,0.173,3.45136707740399e-14,"Gulp1"
3.01856973088129e-27,-0.260850127380055,0.164,0.217,7.01153377089105e-23,"Gabpb1"
1.22706046507975e-19,-0.260949396390157,0.136,0.178,2.85021604828725e-15,"Homer2"
6.88333455512014e-35,-0.261035299989721,0.231,0.3,1.59886095046331e-30,"Mtor"
7.1513756454734e-11,-0.26111877171225,0.088,0.112,1.66112153493056e-06,"Gm42984"
1.13141012170595e-17,-0.261303639787396,0.111,0.146,2.62803943069858e-13,"Whrn"
5.49973112173307e-23,-0.261603823829935,0.11,0.151,1.27747754495616e-18,"Sec22b"
1.90043491523682e-19,-0.261651909215535,0.115,0.153,4.41433022111208e-15,"Gm17018"
1.83212257536809e-41,-0.261924857823378,0.228,0.303,4.255654318065e-37,"Ubp1"
1.16366422527475e-44,-0.262142466235088,0.424,0.515,2.7029592624682e-40,"Kcnip1"
3.98608317866963e-48,-0.262164649390298,0.29,0.378,9.25887400741382e-44,"Ppp1r21"
2.68233516427019e-19,-0.262180260394224,0.11,0.147,6.23052811956681e-15,"Ppa2"
1.3824527767185e-20,-0.262260489068002,0.181,0.228,3.21116130976172e-16,"Rrn3"
2.06762273395696e-53,-0.262526407457774,0.482,0.581,4.80267408643523e-49,"Hectd4"
9.50866406443538e-53,-0.262679261536049,0.337,0.434,2.20867248888705e-48,"Tra2b"
2.31117002983617e-16,-0.262718185822906,0.086,0.116,5.36838574530345e-12,"Pdrg1"
8.61515575419501e-22,-0.262765263499825,0.143,0.187,2.00112837858442e-17,"Lias"
6.27509265190398e-17,-0.262765558088252,0.115,0.15,1.45757852118426e-12,"Mettl8"
6.29865957335474e-31,-0.26288080750774,0.429,0.507,1.46305264569884e-26,"Shtn1"
4.53764943854813e-21,-0.262957592385168,0.178,0.225,1.05400521158596e-16,"Mtcl1"
2.87100668252611e-47,-0.263020579006125,0.267,0.353,6.66877432217165e-43,"Pld3"
1.20934390389795e-73,-0.263062879009116,0.621,0.729,2.80906401997416e-69,"Nktr"
3.5941711633442e-19,-0.26313861042038,0.102,0.137,8.3485407782159e-15,"Pet100"
1.42062115584921e-32,-0.263168692384513,0.163,0.221,3.29981882080655e-28,"Ero1lb"
2.72373668479488e-60,-0.263277842907861,0.37,0.473,6.32669557144155e-56,"Fam120b"
3.27185106564982e-19,-0.263414512009706,0.104,0.139,7.5998556552914e-15,"Snapc1"
1.2527061787149e-23,-0.263438545045048,0.152,0.199,2.90978591191897e-19,"Eef2k"
6.39688063479437e-30,-0.263465306230702,0.242,0.306,1.48586743385004e-25,"P4ha1"
1.38589316005039e-30,-0.263956836564155,0.343,0.414,3.21915263216506e-26,"Gm26691"
3.52390996231137e-12,-0.263966864208885,0.092,0.118,8.18533806045684e-08,"Cplx2"
1.1748955071641e-15,-0.264022094094839,0.093,0.124,2.72904728404076e-11,"Elp5"
4.41863386024449e-26,-0.264127602406202,0.116,0.161,1.02636027305759e-21,"Pnmal1"
1.11769989450952e-26,-0.264279209516326,0.205,0.261,2.59619331496671e-22,"Ndufaf4"
1.79761790626931e-22,-0.264450186644802,0.138,0.183,4.17550687268235e-18,"Limk1"
1.25692631993539e-62,-0.264453901344727,0.444,0.559,2.91958845594592e-58,"Eif2s3y"
3.20063575456072e-33,-0.26452367838841,0.189,0.251,7.43443673069363e-29,"Eif2a"
6.3676698555144e-44,-0.264571391362711,0.415,0.507,1.47908235403889e-39,"Chn1"
7.53390317356676e-11,-0.264779252543132,0.09,0.114,1.74997502915609e-06,"Slc25a33"
8.63270826643947e-41,-0.264885880955295,0.171,0.24,2.00520547612856e-36,"Abhd14b"
2.85089478659043e-23,-0.264890603757755,0.143,0.189,6.62205841029226e-19,"Fbxo36"
1.23691893871123e-34,-0.264911235692644,0.201,0.267,2.87311531083844e-30,"Zcchc12"
5.88870057021034e-22,-0.265118983217506,0.095,0.132,1.36782736844846e-17,"Dclre1c"
7.9014314224099e-28,-0.265132670221676,0.141,0.191,1.83534449079737e-23,"Pnkp"
3.89336118620923e-21,-0.265245977785706,0.104,0.142,9.04349936332679e-17,"Tmf1"
3.40532453671776e-26,-0.265261679891323,0.1,0.143,7.90988783388801e-22,"Tk2"
3.7108327299593e-44,-0.265390922216505,0.253,0.333,8.61952226514945e-40,"Ino80d"
2.41550120246302e-17,-0.265430944211723,0.089,0.121,5.61072619308109e-13,"C920021L13Rik"
1.07053132603224e-16,-0.265499230537545,0.097,0.13,2.48663016410769e-12,"Nucb2"
3.65894543932275e-30,-0.265568158560899,0.187,0.246,8.49899846645889e-26,"Zbtb44"
2.21275648162224e-31,-0.265619915588409,0.245,0.312,5.13979075551214e-27,"Ube2o"
2.97700412427658e-30,-0.265695143640138,0.325,0.397,6.91498517986965e-26,"Camk2g"
1.64959845365247e-49,-0.265712846610625,0.363,0.458,3.83168728814396e-45,"Rbm33"
1.93530419659529e-49,-0.265780679931176,0.18,0.256,4.49532458785155e-45,"Stk4"
2.4248025027729e-18,-0.265986010213032,0.186,0.231,5.6323312534409e-14,"Agl"
6.17356577873268e-16,-0.266021510917807,0.105,0.138,1.43399585908403e-11,"4930570G19Rik"
5.95396280915123e-30,-0.266278489947433,0.096,0.142,1.38298648130965e-25,"Tjap1"
6.59280096806995e-55,-0.266537984181397,0.36,0.458,1.53137580886329e-50,"Btbd1"
5.67794802498732e-12,-0.266546107201822,0.088,0.114,1.31887376724406e-07,"Rragd"
5.12870260504089e-57,-0.26658488870741,0.286,0.382,1.1912950410989e-52,"Taok3"
7.06075340281296e-61,-0.266679598240127,0.468,0.576,1.6400718004054e-56,"CT025619.1"
1.956747661944e-67,-0.266709270981276,0.364,0.477,4.54513346916351e-63,"Fbxl5"
4.6172713431646e-22,-0.266762007510053,0.141,0.185,1.07249978759027e-17,"Gtf3c3"
1.89916547870624e-20,-0.267083468932951,0.075,0.108,4.41138157393885e-16,"Nup107"
5.94370760162961e-16,-0.267410102434895,0.074,0.102,1.38060440170652e-11,"Tbp"
1.39728973221767e-80,-0.267779947510779,0.646,0.754,3.24562458999521e-76,"Srsf11"
2.03360191839724e-65,-0.268034865563989,0.543,0.657,4.7236505360531e-61,"Chd6"
4.99801462709509e-18,-0.268120909442338,0.077,0.108,1.16093883758165e-13,"Cript"
1.82656363268295e-77,-0.268320164745615,0.572,0.686,4.24274200599595e-73,"Smg6"
8.25767864220954e-73,-0.268320659898865,0.639,0.752,1.91809359501243e-68,"Spag9"
1.06496313300972e-44,-0.268565314327491,0.231,0.312,2.47369636535498e-40,"Metap1d"
4.00038744285144e-31,-0.268636175957259,0.214,0.277,9.29209995225532e-27,"Trim24"
3.88572339291955e-21,-0.268649254731226,0.137,0.18,9.02575829707353e-17,"Zdhhc13"
4.74350406708039e-41,-0.268825331944122,0.258,0.336,1.10182112470143e-36,"Rsbn1l"
1.89614642978444e-17,-0.268890653426248,0.094,0.127,4.4043689271033e-13,"Thumpd3"
1.30771852742145e-27,-0.268895357239763,0.238,0.299,3.03756859549454e-23,"Cxxc4"
7.01212193669327e-28,-0.269878679338697,0.104,0.149,1.62877568345511e-23,"Gpr180"
1.88334284105793e-45,-0.26999686326112,0.129,0.195,4.37462875120935e-41,"Gm20687"
3.16511070400174e-09,-0.27001111470089,0.102,0.125,7.35191914325524e-05,"Lrrk2"
4.36084481482877e-42,-0.270202632546115,0.234,0.311,1.01293703358843e-37,"Atr"
2.14418286817354e-32,-0.270264180358778,0.273,0.343,4.98050796619349e-28,"Mtmr7"
5.93164203189436e-19,-0.270359044531567,0.079,0.11,1.37780181116842e-14,"Eif1ax"
6.02515882272372e-34,-0.270393395892307,0.167,0.227,1.39952389134227e-29,"Snrnp40"
7.15527083738578e-17,-0.270438864653105,0.097,0.13,1.66202631010797e-12,"Gnb4"
1.15286183635489e-40,-0.270562451611894,0.233,0.31,2.67786747348514e-36,"Ipo9"
4.18607714453133e-38,-0.270637390377844,0.265,0.341,9.72341999131737e-34,"Naa20"
2.24313182266533e-35,-0.27085914836553,0.22,0.289,5.21034659768703e-31,"Tbc1d32"
1.72815900359277e-44,-0.270886221785271,0.334,0.422,4.01416773354528e-40,"Sergef"
4.16625715191673e-60,-0.270900635630777,0.438,0.544,9.67738211247218e-56,"Herc2"
1.90527395068971e-41,-0.271015884344386,0.236,0.313,4.42557033266205e-37,"Stambpl1"
3.40375411854915e-61,-0.271690530768103,0.379,0.486,7.90624006656598e-57,"Pik3c2a"
0.000109642070463392,-0.271713870415287,0.096,0.111,1,"Tmc7"
8.12131942925708e-20,-0.271879070012918,0.075,0.107,1.88642007702783e-15,"Wdr1"
6.21830984390864e-23,-0.271908578976213,0.069,0.102,1.4443890105431e-18,"Dpagt1"
2.03535269958007e-52,-0.271956919150924,0.523,0.619,4.72771725058458e-48,"Csmd2"
2.4391136107806e-45,-0.272078387302126,0.215,0.294,5.66557309512117e-41,"Npat"
2.22542713235488e-38,-0.272176837449815,0.213,0.284,5.16922214303392e-34,"Sugp2"
2.93403516242833e-23,-0.272218930802453,0.068,0.102,6.81517687528853e-19,"Mtcp1"
1.55110819189521e-52,-0.272243490844337,0.321,0.416,3.6029141081342e-48,"Thrap3"
1.23030407740705e-41,-0.272331943778328,0.267,0.346,2.85775031100108e-37,"Washc4"
1.88766429800916e-21,-0.272406609555753,0.163,0.209,4.38466663141567e-17,"Lage3"
1.43376415159016e-19,-0.27257335649585,0.101,0.138,3.33034737131363e-15,"Agbl3"
1.76771689616197e-24,-0.27257885956287,0.082,0.12,4.10605280640503e-20,"Acot8"
1.05096304447535e-13,-0.272749362843207,0.1,0.13,2.44117695970735e-09,"Tmc4"
3.33257262048804e-15,-0.272767573901678,0.078,0.106,7.74089968286962e-11,"Rcc2"
3.79317085716288e-29,-0.272849997003757,0.153,0.207,8.81077726701794e-25,"Pitpnm1"
3.46406550408978e-19,-0.272877385097034,0.082,0.114,8.04633135289975e-15,"Pqlc2"
2.8511832676338e-16,-0.272935996073313,0.114,0.148,6.62272849405978e-12,"Slc39a13"
1.68540515203987e-34,-0.27308453123362,0.175,0.237,3.9148590871582e-30,"Usp16"
4.28366976167003e-66,-0.273135188095345,0.491,0.603,9.95010812240714e-62,"Xrn1"
6.18192993770519e-39,-0.273152949832077,0.228,0.301,1.43593868593016e-34,"Ints3"
4.85802186210942e-39,-0.273168585388242,0.247,0.322,1.12842131813078e-34,"Napg"
5.41876520890996e-21,-0.273271057193236,0.106,0.144,1.25867078272561e-16,"Gdap2"
5.50852531999543e-13,-0.273330850133571,0.084,0.11,1.27952026132854e-08,"Gemin5"
1.11169576234025e-17,-0.273370077391376,0.082,0.113,2.58224691676393e-13,"Srek1ip1"
4.11047300393323e-21,-0.273407646755452,0.112,0.152,9.5478066935361e-17,"Zfp944"
7.66201873493041e-14,-0.273457764031964,0.139,0.173,1.77973371174964e-09,"St6gal2"
7.62201797485636e-33,-0.27346078593783,0.231,0.297,1.77044233519964e-28,"Glmn"
1.29170601593075e-28,-0.273721241280988,0.175,0.231,3.00037473380395e-24,"Aqr"
2.7559840233241e-24,-0.273845505041844,0.169,0.218,6.40159968937721e-20,"Rcor3"
3.78533890399163e-28,-0.274083426613053,0.206,0.264,8.79258520619177e-24,"Klhl12"
6.37360747928083e-26,-0.274126746498778,0.194,0.249,1.48046154528735e-21,"Fbxo41"
2.50343171521787e-18,-0.27417916902697,0.077,0.108,5.81497118810807e-14,"Rbm7"
3.11444644172543e-44,-0.274254523630584,0.279,0.36,7.23423619483982e-40,"Acvr2a"
6.59156888435008e-30,-0.274262388156651,0.162,0.218,1.53108962045684e-25,"Arhgef18"
9.55961921021964e-27,-0.274267072841783,0.161,0.213,2.22050835014982e-22,"Psd2"
1.12842604410105e-16,-0.274360047113975,0.12,0.155,2.62110801523791e-12,"Rapgefl1"
1.8752903669373e-55,-0.274468749525838,0.329,0.428,4.35592446432195e-51,"Copa"
1.13511757357177e-33,-0.274516261861439,0.225,0.291,2.6366510998925e-29,"Ilf3"
1.75609452294936e-18,-0.274914554179007,0.085,0.118,4.07905635790677e-14,"Nsfl1c"
2.69908827562503e-51,-0.27503953613986,0.341,0.436,6.26944224662183e-47,"Vti1b"
6.81279867946118e-63,-0.275040626649789,0.426,0.533,1.58247687726524e-58,"Htt"
2.63171415053465e-52,-0.275296882904853,0.277,0.368,6.11294562886189e-48,"Mob4"
1.94262098925178e-24,-0.275299107616965,0.155,0.204,4.51232003383405e-20,"Prmt3"
1.17392290618144e-19,-0.27554453390537,0.076,0.108,2.72678812647825e-15,"Brms1"
1.14239746248956e-22,-0.275545933632986,0.135,0.179,2.65356082587074e-18,"Slc22a14"
8.62530306755964e-52,-0.27561870958126,0.286,0.377,2.00348539653275e-47,"Pdcd4"
