"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
0.955236496034784,1.94274680495195,0.222,0.296,1,"Wdr37"
0.408708798671053,1.94167837488513,0.111,0.222,1,"Ints8"
0.899081716677336,1.94055776137101,0.111,0.111,1,"Hsd17b4"
0.835648671444958,1.93234836411123,0.111,0.148,1,"1110038F14Rik"
0.759313465091035,1.93230240869855,0.185,0.185,1,"Clybl"
0.835648671444958,1.92883208903852,0.111,0.148,1,"Ptges3"
0.759031389883351,1.9275195953025,0.259,0.296,1,"Lrrc4"
0.730842031539995,1.92578959082226,0.074,0.111,1,"Lage3"
0.899081716677336,1.92519250225473,0.111,0.111,1,"Notch1"
0.594815787301153,1.91971781135547,0.111,0.185,1,"Gmeb2"
0.833707613523545,1.91789726335328,0.148,0.148,1,"Tmem37"
0.340885223446342,1.91782898538123,0.037,0.111,1,"Nckap5l"
0.582038841603879,1.91768277464245,0.111,0.074,1,"Gatad1"
0.299590227897646,1.91677716294314,0.074,0.185,1,"Ift20"
0.340885223446342,1.91394841496888,0.037,0.111,1,"Carmil3"
0.594815787301153,1.91237922448737,0.111,0.185,1,"Ube2b"
0.475616419402503,1.9105408197914,0.074,0.148,1,"Snu13"
0.936275637490027,1.91037583282119,0.148,0.185,1,"Avp"
0.341214647999125,1.9088928267053,0.185,0.111,1,"Tmem219"
0.299590227897646,1.90864265700576,0.074,0.185,1,"Cdc23"
0.936275637490027,1.90859242133809,0.148,0.185,1,"Mob1a"
0.899081716677336,1.90690151156861,0.111,0.111,1,"Nubpl"
0.369000021609783,1.90445465831142,0.296,0.259,1,"Map3k14"
0.759031389883351,1.90231941984564,0.259,0.296,1,"Rhoh"
0.594815787301153,1.89843328825235,0.111,0.185,1,"Edem1"
0.340885223446342,1.89742671661634,0.037,0.111,1,"Pnkp"
0.936275637490027,1.89661050080389,0.148,0.185,1,"Yipf4"
0.899081716677336,1.8962998015223,0.111,0.111,1,"Ggnbp1"
0.730842031539995,1.89434515352313,0.074,0.111,1,"Alg1"
0.240946000188071,1.89207832569869,0.222,0.111,1,"Abhd15"
0.594815787301153,1.89177140739013,0.111,0.185,1,"Lrpprc"
0.730842031539995,1.89168433272712,0.074,0.111,1,"Trp53"
0.980386230291417,1.89048544471532,0.185,0.222,1,"Fcgr2b"
0.833707613523545,1.88811561024994,0.148,0.148,1,"E130102H24Rik"
0.573358268950738,1.88770810342175,0.148,0.111,1,"Alox5ap"
0.899081716677336,1.88674303597966,0.111,0.111,1,"Fam53b"
0.409460632870339,1.88002503907716,0.333,0.333,1,"Eif4g1"
0.899081716677336,1.87835693073744,0.111,0.111,1,"Hspbap1"
0.871716609540867,1.87775476295393,0.222,0.259,1,"Otulin"
0.835648671444958,1.87470366249595,0.111,0.148,1,"Clcc1"
0.557665348851056,1.87468668187024,0.185,0.148,1,"Atp6v1c1"
0.797966221847516,1.87399970469431,0.333,0.444,1,"Srrm1"
0.955236496034784,1.8735114253354,0.222,0.296,1,"Gm2245"
0.936275637490027,1.87170566472348,0.148,0.185,1,"Pphln1"
0.573358268950738,1.87084356720596,0.148,0.111,1,"Fam204a"
0.340885223446342,1.87010623848402,0.037,0.111,1,"Palm"
0.833707613523545,1.86942494200983,0.148,0.148,1,"Ncapd3"
0.340885223446342,1.86824265500043,0.037,0.111,1,"Dpagt1"
